Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2012","2012","%","3.43","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2013","2013","%","3.48","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2014","2014","%","3.52","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2015","2015","%","3.56","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2016","2016","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2017","2017","%","3.44","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2018","2018","%","3.28","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2019","2019","%","3.12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2020","2020","%","3.12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2022","2022","%","3.12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/cap/d","44.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/cap/d","46.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/cap/d","47.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/cap/d","48.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/cap/d","48.8","E","Estimated value",""
